Id,Overall Qual,Year Built,Year Remod/Add,Exter Qual,Bsmt Qual,Bsmt Exposure,Heating QC,Full Bath,Kitchen Qual,TotRms AbvGrd,Fireplaces,Fireplace Qu,Garage Finish,Garage Cars,Yr Sold,Total Bsmt SF,1st Flr SF,Gr Liv Area,Garage Area,Mas Vnr Area Total Bsmt SF,Mas Vnr Area Garage Area,BsmtFin SF 1 Gr Liv Area,Total Bsmt SF^2,Total Bsmt SF 1st Flr SF,Total Bsmt SF Gr Liv Area,Total Bsmt SF Garage Area,1st Flr SF^2,1st Flr SF Gr Liv Area,1st Flr SF Garage Area,Gr Liv Area^2,Gr Liv Area Garage Area,Garage Area^2,MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Street_Pave,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition 2_Feedr,Condition 2_Norm,Condition 2_PosA,Condition 2_PosN,Condition 2_RRAe,Condition 2_RRAn,Condition 2_RRNn,Roof Style_Gable,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Mansard,Roof Style_Shed,Roof Matl_Membran,Roof Matl_Tar&Grv,Roof Matl_WdShake,Roof Matl_WdShngl,Mas Vnr Type_BrkFace,Mas Vnr Type_None,Mas Vnr Type_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Central Air_Y,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,Garage Type_No Garage,SalePrice
2625,3,1950,1950,2,0,0,1,2,2,6,0,0,1,2.0,2006,0.0,1040.0,1040.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1081600.0,1081600.0,416000.0,1081600.0,416000.0,160000.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,81400
794,5,1954,1954,2,4,1,2,1,2,5,1,4,2,1.0,2009,1089.0,1089.0,1089.0,252.0,0.0,0.0,188397.0,1185921.0,1185921.0,1185921.0,274428.0,1185921.0,1185921.0,274428.0,1185921.0,274428.0,63504.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,125000
708,4,1920,1950,2,2,1,2,1,2,5,0,0,1,2.0,2009,861.0,861.0,861.0,288.0,0.0,0.0,0.0,741321.0,741321.0,741321.0,247968.0,741321.0,741321.0,247968.0,741321.0,247968.0,82944.0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,80000
286,5,1924,1999,2,3,2,1,2,1,5,1,4,1,1.0,2010,1107.0,1296.0,1296.0,260.0,224721.0,52780.0,172368.0,1225449.0,1434672.0,1434672.0,287820.0,1679616.0,1679616.0,336960.0,1679616.0,336960.0,67600.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,104000
62,7,1996,1996,3,4,1,4,2,3,7,1,3,3,2.0,2010,1720.0,1720.0,1720.0,527.0,581360.0,178126.0,1580680.0,2958400.0,2958400.0,2958400.0,906440.0,2958400.0,2958400.0,906440.0,2958400.0,906440.0,277729.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,260400
1647,7,1981,2003,3,4,1,4,2,3,6,1,3,2,2.0,2007,725.0,725.0,1479.0,484.0,221850.0,148104.0,474759.0,525625.0,525625.0,1072275.0,350900.0,525625.0,1072275.0,350900.0,2187441.0,715836.0,234256.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,176000
2054,5,1966,1966,2,3,3,2,1,2,6,0,0,2,1.0,2007,1040.0,1040.0,1040.0,264.0,459680.0,116688.0,258960.0,1081600.0,1081600.0,1081600.0,274560.0,1081600.0,1081600.0,274560.0,1081600.0,274560.0,69696.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,123000
1102,9,2000,2000,3,5,2,4,2,4,8,1,3,2,3.0,2008,1519.0,1533.0,2172.0,687.0,448105.0,202665.0,0.0,2307361.0,2328627.0,3299268.0,1043553.0,2350089.0,3329676.0,1053171.0,4717584.0,1492164.0,471969.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,291000
654,6,1948,2002,2,3,1,4,1,2,5,1,4,1,1.0,2009,972.0,972.0,972.0,240.0,0.0,0.0,660960.0,944784.0,944784.0,944784.0,233280.0,944784.0,944784.0,233280.0,944784.0,233280.0,57600.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,132000
1089,6,2005,2005,2,4,1,4,2,3,8,0,0,3,2.0,2008,728.0,728.0,1456.0,400.0,0.0,0.0,0.0,529984.0,529984.0,1059968.0,291200.0,529984.0,1059968.0,291200.0,2119936.0,582400.0,160000.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,176000
604,5,1956,1956,2,3,1,1,2,2,7,1,4,1,2.0,2009,1048.0,1728.0,1728.0,576.0,73360.0,40320.0,1080000.0,1098304.0,1810944.0,1810944.0,603648.0,2985984.0,2985984.0,995328.0,2985984.0,995328.0,331776.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,177625
2838,5,1924,1950,2,3,1,3,1,2,7,0,0,1,1.0,2006,784.0,949.0,1221.0,392.0,0.0,0.0,478632.0,614656.0,744016.0,957264.0,307328.0,900601.0,1158729.0,372008.0,1490841.0,478632.0,153664.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,104900
2777,7,1999,1999,3,4,1,4,2,3,7,0,0,2,2.0,2006,842.0,856.0,1749.0,515.0,0.0,0.0,874500.0,708964.0,720752.0,1472658.0,433630.0,732736.0,1497144.0,440840.0,3059001.0,900735.0,265225.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,196000
1723,9,2005,2005,4,5,1,4,2,4,6,1,4,2,2.0,2007,1577.0,1577.0,1577.0,564.0,621338.0,222216.0,1337296.0,2486929.0,2486929.0,2486929.0,889428.0,2486929.0,2486929.0,889428.0,2486929.0,889428.0,318096.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,280000
349,7,1995,1996,2,4,1,3,2,2,7,1,3,3,2.0,2009,384.0,804.0,1474.0,400.0,8448.0,8800.0,0.0,147456.0,308736.0,566016.0,153600.0,646416.0,1185096.0,321600.0,2172676.0,589600.0,160000.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,168500
2313,6,1995,1995,2,4,1,3,2,2,7,1,3,3,2.0,2006,781.0,781.0,1671.0,423.0,0.0,0.0,0.0,609961.0,609961.0,1305051.0,330363.0,609961.0,1305051.0,330363.0,2792241.0,706833.0,178929.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,170000
2279,3,1953,1953,2,0,0,4,1,2,9,0,0,2,4.0,2007,0.0,2034.0,2034.0,1041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4137156.0,4137156.0,2117394.0,4137156.0,2117394.0,1083681.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,130000
1346,7,1939,1950,2,3,2,2,2,2,7,1,4,1,2.0,2008,989.0,1245.0,2009.0,400.0,0.0,0.0,602700.0,978121.0,1231305.0,1986901.0,395600.0,1550025.0,2501205.0,498000.0,4036081.0,803600.0,160000.0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,150000
2770,5,1996,1996,2,4,1,4,1,2,5,0,0,2,2.0,2006,1100.0,1100.0,1100.0,462.0,0.0,0.0,0.0,1210000.0,1210000.0,1210000.0,508200.0,1210000.0,1210000.0,508200.0,1210000.0,508200.0,213444.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,145000
2923,5,1976,1976,2,3,1,2,2,2,8,0,0,1,2.0,2006,1728.0,1728.0,1728.0,560.0,0.0,0.0,2775168.0,2985984.0,2985984.0,2985984.0,967680.0,2985984.0,2985984.0,967680.0,2985984.0,967680.0,313600.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,188000
1619,6,1997,1997,2,4,3,3,2,2,7,1,3,3,2.0,2007,916.0,916.0,1600.0,460.0,0.0,0.0,0.0,839056.0,839056.0,1465600.0,421360.0,839056.0,1465600.0,421360.0,2560000.0,736000.0,211600.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,169000
2178,5,2006,2007,2,4,1,3,1,2,5,0,0,1,2.0,2007,1125.0,1125.0,1125.0,430.0,0.0,0.0,0.0,1265625.0,1265625.0,1265625.0,483750.0,1265625.0,1265625.0,483750.0,1265625.0,483750.0,184900.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,155000
1160,7,2004,2004,3,4,2,4,2,3,5,0,0,2,2.0,2008,1391.0,1391.0,1391.0,530.0,0.0,0.0,22256.0,1934881.0,1934881.0,1934881.0,737230.0,1934881.0,1934881.0,737230.0,1934881.0,737230.0,280900.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,196000
1755,7,2002,2002,3,4,1,4,2,3,8,1,4,3,2.0,2007,854.0,864.0,1995.0,435.0,0.0,0.0,1145130.0,729316.0,737856.0,1703730.0,371490.0,746496.0,1723680.0,375840.0,3980025.0,867825.0,189225.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,219500
2412,6,2005,2006,3,4,1,4,2,3,8,1,4,3,2.0,2006,728.0,728.0,1456.0,390.0,0.0,0.0,0.0,529984.0,529984.0,1059968.0,283920.0,529984.0,1059968.0,283920.0,2119936.0,567840.0,152100.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,170440
889,6,1977,1977,2,3,1,2,1,2,6,0,0,3,2.0,2009,690.0,698.0,1426.0,440.0,96600.0,61600.0,762910.0,476100.0,481620.0,983940.0,303600.0,487204.0,995348.0,307120.0,2033476.0,627440.0,193600.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,159500
1186,7,1970,1970,2,3,1,3,2,2,7,1,4,1,2.0,2008,1304.0,1682.0,1682.0,530.0,375552.0,152640.0,0.0,1700416.0,2193328.0,2193328.0,691120.0,2829124.0,2829124.0,891460.0,2829124.0,891460.0,280900.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,174000
1613,7,1970,1970,2,3,4,2,1,2,5,1,1,1,2.0,2007,1277.0,1277.0,1277.0,526.0,0.0,0.0,993506.0,1630729.0,1630729.0,1630729.0,671702.0,1630729.0,1630729.0,671702.0,1630729.0,671702.0,276676.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,167000
411,6,1976,1976,2,4,1,2,2,2,7,1,3,1,2.0,2009,855.0,855.0,1456.0,440.0,0.0,0.0,824096.0,731025.0,731025.0,1244880.0,376200.0,731025.0,1244880.0,376200.0,2119936.0,640640.0,193600.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,148500
810,5,1979,1979,2,0,0,2,2,2,8,0,0,1,2.0,2009,0.0,1114.0,2228.0,720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1240996.0,2481992.0,802080.0,4963984.0,1604160.0,518400.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,147983
548,6,1980,1980,2,4,1,2,1,2,6,1,3,2,1.0,2009,626.0,626.0,1217.0,288.0,0.0,0.0,0.0,391876.0,391876.0,761842.0,180288.0,391876.0,761842.0,180288.0,1481089.0,350496.0,82944.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,120000
2179,5,2005,2006,2,5,1,3,1,2,5,0,0,3,2.0,2007,1090.0,1090.0,1090.0,450.0,0.0,0.0,1068200.0,1188100.0,1188100.0,1188100.0,490500.0,1188100.0,1188100.0,490500.0,1188100.0,490500.0,202500.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,157000
2746,5,1948,1950,2,2,2,1,1,2,7,1,3,1,1.0,2006,810.0,1002.0,1456.0,280.0,0.0,0.0,0.0,656100.0,811620.0,1179360.0,226800.0,1004004.0,1458912.0,280560.0,2119936.0,407680.0,78400.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,91500
1486,5,1910,1950,2,2,1,3,1,2,4,0,0,0,0.0,2008,796.0,796.0,796.0,0.0,0.0,0.0,0.0,633616.0,633616.0,633616.0,0.0,633616.0,633616.0,0.0,633616.0,0.0,0.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,85000
2168,5,1965,1965,2,3,1,4,1,2,6,0,0,1,2.0,2007,1214.0,1214.0,1214.0,461.0,0.0,0.0,847372.0,1473796.0,1473796.0,1473796.0,559654.0,1473796.0,1473796.0,559654.0,1473796.0,559654.0,212521.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,140000
2061,5,1966,1966,2,3,1,4,1,2,6,0,0,1,1.0,2007,955.0,955.0,955.0,386.0,0.0,0.0,728665.0,912025.0,912025.0,912025.0,368630.0,912025.0,912025.0,368630.0,912025.0,368630.0,148996.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,127000
1131,6,2003,2003,3,4,1,4,2,3,7,0,0,2,2.0,2008,864.0,864.0,1728.0,673.0,0.0,0.0,869184.0,746496.0,746496.0,1492992.0,581472.0,746496.0,1492992.0,581472.0,2985984.0,1162944.0,452929.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,207500
2738,6,1935,1990,2,3,1,3,3,3,7,2,4,1,2.0,2006,1836.0,1836.0,3672.0,836.0,0.0,0.0,1560600.0,3370896.0,3370896.0,6741792.0,1534896.0,3370896.0,6741792.0,1534896.0,13483584.0,3069792.0,698896.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,415000
929,6,1960,1960,2,3,1,2,2,2,6,1,4,3,2.0,2009,1561.0,1561.0,1561.0,463.0,206052.0,61116.0,101465.0,2436721.0,2436721.0,2436721.0,722743.0,2436721.0,2436721.0,722743.0,2436721.0,722743.0,214369.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,193000
362,6,1994,1995,2,4,1,3,2,2,6,1,3,3,2.0,2009,702.0,702.0,1481.0,343.0,0.0,0.0,0.0,492804.0,492804.0,1039662.0,240786.0,492804.0,1039662.0,240786.0,2193361.0,507983.0,117649.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,174000
652,7,1948,1999,2,3,2,4,1,2,6,1,4,1,2.0,2009,699.0,801.0,1527.0,410.0,0.0,0.0,1067373.0,488601.0,559899.0,1067373.0,286590.0,641601.0,1223127.0,328410.0,2331729.0,626070.0,168100.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,152500
1466,7,2003,2003,3,4,1,4,2,3,6,0,0,2,2.0,2008,798.0,798.0,1640.0,595.0,0.0,0.0,0.0,636804.0,636804.0,1308720.0,474810.0,636804.0,1308720.0,474810.0,2689600.0,975800.0,354025.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,183000
2087,5,1951,1994,2,3,2,2,1,2,7,1,4,1,1.0,2007,1080.0,1080.0,1480.0,253.0,0.0,0.0,1598400.0,1166400.0,1166400.0,1598400.0,273240.0,1166400.0,1598400.0,273240.0,2190400.0,374440.0,64009.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,136500
1442,7,2001,2001,3,4,1,4,2,3,7,1,3,2,2.0,2008,963.0,963.0,1792.0,564.0,165636.0,97008.0,646912.0,927369.0,927369.0,1725696.0,543132.0,927369.0,1725696.0,543132.0,3211264.0,1010688.0,318096.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,231500
2744,5,1952,1952,2,5,2,1,1,2,6,0,0,1,1.0,2006,980.0,1148.0,1148.0,308.0,0.0,0.0,241080.0,960400.0,1125040.0,1125040.0,301840.0,1317904.0,1317904.0,353584.0,1317904.0,353584.0,94864.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,123500
1511,5,1955,1955,2,3,1,2,1,2,8,0,0,1,1.0,2008,816.0,872.0,1393.0,300.0,0.0,0.0,0.0,665856.0,711552.0,1136688.0,244800.0,760384.0,1214696.0,261600.0,1940449.0,417900.0,90000.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,135500
2175,6,1976,1976,2,3,3,2,1,2,7,1,2,1,2.0,2007,960.0,1044.0,1044.0,528.0,0.0,0.0,526176.0,921600.0,1002240.0,1002240.0,506880.0,1089936.0,1089936.0,551232.0,1089936.0,551232.0,278784.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,133500
